"REF_DATE","GEO","DGUID","Commodity","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","Orange juice","Total supply","Tonnes","288","thousands","3","v109545","1.115.2","","..","","","2"
"2022","Canada","2021A000011124","Orange juice","Total supply","Tonnes","288","thousands","3","v109545","1.115.2","","..","","","2"
"2023","Canada","2021A000011124","Orange juice","Total supply","Tonnes","288","thousands","3","v109545","1.115.2","","..","","","2"
"2024","Canada","2021A000011124","Orange juice","Total supply","Tonnes","288","thousands","3","v109545","1.115.2","","..","","","2"
"2025","Canada","2021A000011124","Orange juice","Total supply","Tonnes","288","thousands","3","v109545","1.115.2","","..","","","2"
"2021","Canada","2021A000011124","Orange juice","Imports","Tonnes","288","thousands","3","v109548","1.115.5","319.45","","","","2"
"2022","Canada","2021A000011124","Orange juice","Imports","Tonnes","288","thousands","3","v109548","1.115.5","323.34","","","","2"
"2023","Canada","2021A000011124","Orange juice","Imports","Tonnes","288","thousands","3","v109548","1.115.5","316.27","","","","2"
"2024","Canada","2021A000011124","Orange juice","Imports","Tonnes","288","thousands","3","v109548","1.115.5","","..","","","2"
"2025","Canada","2021A000011124","Orange juice","Imports","Tonnes","288","thousands","3","v109548","1.115.5","218.12","","","","2"
"2021","Canada","2021A000011124","Orange juice","Total disposition","Tonnes","288","thousands","3","v54326519","1.115.11","319.45","","","","2"
"2022","Canada","2021A000011124","Orange juice","Total disposition","Tonnes","288","thousands","3","v54326519","1.115.11","323.34","","","","2"
"2023","Canada","2021A000011124","Orange juice","Total disposition","Tonnes","288","thousands","3","v54326519","1.115.11","316.27","","","","2"
"2024","Canada","2021A000011124","Orange juice","Total disposition","Tonnes","288","thousands","3","v54326519","1.115.11","","..","","","2"
"2025","Canada","2021A000011124","Orange juice","Total disposition","Tonnes","288","thousands","3","v54326519","1.115.11","218.12","","","","2"
"2021","Canada","2021A000011124","Orange juice","Domestic disappearance","Tonnes","288","thousands","3","v109544","1.115.1","301.33","","","","2"
"2022","Canada","2021A000011124","Orange juice","Domestic disappearance","Tonnes","288","thousands","3","v109544","1.115.1","305.00","","","","2"
"2023","Canada","2021A000011124","Orange juice","Domestic disappearance","Tonnes","288","thousands","3","v109544","1.115.1","294.92","","","","2"
"2024","Canada","2021A000011124","Orange juice","Domestic disappearance","Tonnes","288","thousands","3","v109544","1.115.1","","..","","","2"
"2025","Canada","2021A000011124","Orange juice","Domestic disappearance","Tonnes","288","thousands","3","v109544","1.115.1","210.00","","","","2"
"2021","Canada","2021A000011124","Orange juice","Exports","Tonnes","288","thousands","3","v109550","1.115.7","18.12","","","","2"
"2022","Canada","2021A000011124","Orange juice","Exports","Tonnes","288","thousands","3","v109550","1.115.7","18.34","","","","2"
"2023","Canada","2021A000011124","Orange juice","Exports","Tonnes","288","thousands","3","v109550","1.115.7","21.35","","","","2"
"2024","Canada","2021A000011124","Orange juice","Exports","Tonnes","288","thousands","3","v109550","1.115.7","","..","","","2"
"2025","Canada","2021A000011124","Orange juice","Exports","Tonnes","288","thousands","3","v109550","1.115.7","8.11","","","","2"
"2021","Canada","2021A000011124","Lemons fresh","Total supply","Tonnes","288","thousands","3","v109558","1.116.2","","..","","","2"
"2022","Canada","2021A000011124","Lemons fresh","Total supply","Tonnes","288","thousands","3","v109558","1.116.2","","..","","","2"
"2023","Canada","2021A000011124","Lemons fresh","Total supply","Tonnes","288","thousands","3","v109558","1.116.2","","..","","","2"
"2024","Canada","2021A000011124","Lemons fresh","Total supply","Tonnes","288","thousands","3","v109558","1.116.2","","..","","","2"
"2025","Canada","2021A000011124","Lemons fresh","Total supply","Tonnes","288","thousands","3","v109558","1.116.2","","..","","","2"
"2021","Canada","2021A000011124","Lemons fresh","Imports","Tonnes","288","thousands","3","v109561","1.116.5","79.96","","","","2"
"2022","Canada","2021A000011124","Lemons fresh","Imports","Tonnes","288","thousands","3","v109561","1.116.5","82.06","","","","2"
"2023","Canada","2021A000011124","Lemons fresh","Imports","Tonnes","288","thousands","3","v109561","1.116.5","79.92","","","","2"
"2024","Canada","2021A000011124","Lemons fresh","Imports","Tonnes","288","thousands","3","v109561","1.116.5","83.36","","","","2"
"2025","Canada","2021A000011124","Lemons fresh","Imports","Tonnes","288","thousands","3","v109561","1.116.5","85.28","","","","2"
"2021","Canada","2021A000011124","Lemons fresh","Total disposition","Tonnes","288","thousands","3","v54326481","1.116.11","79.96","","","","2"
"2022","Canada","2021A000011124","Lemons fresh","Total disposition","Tonnes","288","thousands","3","v54326481","1.116.11","82.06","","","","2"
"2023","Canada","2021A000011124","Lemons fresh","Total disposition","Tonnes","288","thousands","3","v54326481","1.116.11","79.92","","","","2"
"2024","Canada","2021A000011124","Lemons fresh","Total disposition","Tonnes","288","thousands","3","v54326481","1.116.11","83.36","","","","2"
"2025","Canada","2021A000011124","Lemons fresh","Total disposition","Tonnes","288","thousands","3","v54326481","1.116.11","85.28","","","","2"
"2021","Canada","2021A000011124","Lemons fresh","Domestic disappearance","Tonnes","288","thousands","3","v109557","1.116.1","76.76","","","","2"
"2022","Canada","2021A000011124","Lemons fresh","Domestic disappearance","Tonnes","288","thousands","3","v109557","1.116.1","78.78","","","","2"
"2023","Canada","2021A000011124","Lemons fresh","Domestic disappearance","Tonnes","288","thousands","3","v109557","1.116.1","76.73","","","","2"
"2024","Canada","2021A000011124","Lemons fresh","Domestic disappearance","Tonnes","288","thousands","3","v109557","1.116.1","80.03","","","","2"
"2025","Canada","2021A000011124","Lemons fresh","Domestic disappearance","Tonnes","288","thousands","3","v109557","1.116.1","81.87","","","","2"
"2021","Canada","2021A000011124","Lemons fresh","Waste","Tonnes","288","thousands","3","v109565","1.116.9","3.20","","","","2"
"2022","Canada","2021A000011124","Lemons fresh","Waste","Tonnes","288","thousands","3","v109565","1.116.9","3.28","","","","2"
"2023","Canada","2021A000011124","Lemons fresh","Waste","Tonnes","288","thousands","3","v109565","1.116.9","3.20","","","","2"
"2024","Canada","2021A000011124","Lemons fresh","Waste","Tonnes","288","thousands","3","v109565","1.116.9","3.33","","","","2"
"2025","Canada","2021A000011124","Lemons fresh","Waste","Tonnes","288","thousands","3","v109565","1.116.9","3.41","","","","2"
"2021","Canada","2021A000011124","Lemon juice","Total supply","Tonnes","288","thousands","3","v109570","1.117.2","","..","","","2"
"2022","Canada","2021A000011124","Lemon juice","Total supply","Tonnes","288","thousands","3","v109570","1.117.2","","..","","","2"
"2023","Canada","2021A000011124","Lemon juice","Total supply","Tonnes","288","thousands","3","v109570","1.117.2","","..","","","2"
"2024","Canada","2021A000011124","Lemon juice","Total supply","Tonnes","288","thousands","3","v109570","1.117.2","","..","","","2"
"2025","Canada","2021A000011124","Lemon juice","Total supply","Tonnes","288","thousands","3","v109570","1.117.2","","..","","","2"
"2021","Canada","2021A000011124","Lemon juice","Imports","Tonnes","288","thousands","3","v109573","1.117.5","55.37","","","","2"
"2022","Canada","2021A000011124","Lemon juice","Imports","Tonnes","288","thousands","3","v109573","1.117.5","32.35","","","","2"
"2023","Canada","2021A000011124","Lemon juice","Imports","Tonnes","288","thousands","3","v109573","1.117.5","27.10","","","","2"
"2024","Canada","2021A000011124","Lemon juice","Imports","Tonnes","288","thousands","3","v109573","1.117.5","","..","","","2"
"2025","Canada","2021A000011124","Lemon juice","Imports","Tonnes","288","thousands","3","v109573","1.117.5","45.70","","","","2"
"2021","Canada","2021A000011124","Lemon juice","Total disposition","Tonnes","288","thousands","3","v54326521","1.117.11","55.37","","","","2"
"2022","Canada","2021A000011124","Lemon juice","Total disposition","Tonnes","288","thousands","3","v54326521","1.117.11","32.35","","","","2"
"2023","Canada","2021A000011124","Lemon juice","Total disposition","Tonnes","288","thousands","3","v54326521","1.117.11","27.10","","","","2"
"2024","Canada","2021A000011124","Lemon juice","Total disposition","Tonnes","288","thousands","3","v54326521","1.117.11","","..","","","2"
"2025","Canada","2021A000011124","Lemon juice","Total disposition","Tonnes","288","thousands","3","v54326521","1.117.11","45.70","","","","2"
"2021","Canada","2021A000011124","Lemon juice","Domestic disappearance","Tonnes","288","thousands","3","v109569","1.117.1","55.37","","","","2"
"2022","Canada","2021A000011124","Lemon juice","Domestic disappearance","Tonnes","288","thousands","3","v109569","1.117.1","32.35","","","","2"
"2023","Canada","2021A000011124","Lemon juice","Domestic disappearance","Tonnes","288","thousands","3","v109569","1.117.1","27.10","","","","2"
"2024","Canada","2021A000011124","Lemon juice","Domestic disappearance","Tonnes","288","thousands","3","v109569","1.117.1","","..","","","2"
"2025","Canada","2021A000011124","Lemon juice","Domestic disappearance","Tonnes","288","thousands","3","v109569","1.117.1","45.70","","","","2"
"2021","Canada","2021A000011124","Grapefruits fresh","Total supply","Tonnes","288","thousands","3","v109583","1.118.2","","..","","","2"
"2022","Canada","2021A000011124","Grapefruits fresh","Total supply","Tonnes","288","thousands","3","v109583","1.118.2","","..","","","2"
"2023","Canada","2021A000011124","Grapefruits fresh","Total supply","Tonnes","288","thousands","3","v109583","1.118.2","","..","","","2"
"2024","Canada","2021A000011124","Grapefruits fresh","Total supply","Tonnes","288","thousands","3","v109583","1.118.2","","..","","","2"
"2025","Canada","2021A000011124","Grapefruits fresh","Total supply","Tonnes","288","thousands","3","v109583","1.118.2","","..","","","2"
"2021","Canada","2021A000011124","Grapefruits fresh","Imports","Tonnes","288","thousands","3","v109586","1.118.5","35.38","","","","2"
"2022","Canada","2021A000011124","Grapefruits fresh","Imports","Tonnes","288","thousands","3","v109586","1.118.5","31.60","","","","2"
"2023","Canada","2021A000011124","Grapefruits fresh","Imports","Tonnes","288","thousands","3","v109586","1.118.5","28.91","","","","2"
"2024","Canada","2021A000011124","Grapefruits fresh","Imports","Tonnes","288","thousands","3","v109586","1.118.5","27.44","","","","2"
"2025","Canada","2021A000011124","Grapefruits fresh","Imports","Tonnes","288","thousands","3","v109586","1.118.5","27.12","","","","2"
"2021","Canada","2021A000011124","Grapefruits fresh","Total disposition","Tonnes","288","thousands","3","v54326522","1.118.11","35.38","","","","2"
"2022","Canada","2021A000011124","Grapefruits fresh","Total disposition","Tonnes","288","thousands","3","v54326522","1.118.11","31.60","","","","2"
"2023","Canada","2021A000011124","Grapefruits fresh","Total disposition","Tonnes","288","thousands","3","v54326522","1.118.11","28.91","","","","2"
"2024","Canada","2021A000011124","Grapefruits fresh","Total disposition","Tonnes","288","thousands","3","v54326522","1.118.11","27.44","","","","2"
"2025","Canada","2021A000011124","Grapefruits fresh","Total disposition","Tonnes","288","thousands","3","v54326522","1.118.11","27.12","","","","2"
"2021","Canada","2021A000011124","Grapefruits fresh","Domestic disappearance","Tonnes","288","thousands","3","v109582","1.118.1","34.32","","","","2"
"2022","Canada","2021A000011124","Grapefruits fresh","Domestic disappearance","Tonnes","288","thousands","3","v109582","1.118.1","30.66","","","","2"
"2023","Canada","2021A000011124","Grapefruits fresh","Domestic disappearance","Tonnes","288","thousands","3","v109582","1.118.1","28.04","","","","2"
"2024","Canada","2021A000011124","Grapefruits fresh","Domestic disappearance","Tonnes","288","thousands","3","v109582","1.118.1","26.62","","","","2"
"2025","Canada","2021A000011124","Grapefruits fresh","Domestic disappearance","Tonnes","288","thousands","3","v109582","1.118.1","26.30","","","","2"
"2021","Canada","2021A000011124","Grapefruits fresh","Exports","Tonnes","288","thousands","3","v109588","1.118.7","0.00","","","","2"
"2022","Canada","2021A000011124","Grapefruits fresh","Exports","Tonnes","288","thousands","3","v109588","1.118.7","0.00","","","","2"
"2023","Canada","2021A000011124","Grapefruits fresh","Exports","Tonnes","288","thousands","3","v109588","1.118.7","0.00","","","","2"
"2024","Canada","2021A000011124","Grapefruits fresh","Exports","Tonnes","288","thousands","3","v109588","1.118.7","0.00","","","","2"
"2025","Canada","2021A000011124","Grapefruits fresh","Exports","Tonnes","288","thousands","3","v109588","1.118.7","0.00","","","","2"
"2021","Canada","2021A000011124","Grapefruits fresh","Waste","Tonnes","288","thousands","3","v109590","1.118.9","1.06","","","","2"
"2022","Canada","2021A000011124","Grapefruits fresh","Waste","Tonnes","288","thousands","3","v109590","1.118.9","0.95","","","","2"
"2023","Canada","2021A000011124","Grapefruits fresh","Waste","Tonnes","288","thousands","3","v109590","1.118.9","0.87","","","","2"
"2024","Canada","2021A000011124","Grapefruits fresh","Waste","Tonnes","288","thousands","3","v109590","1.118.9","0.82","","","","2"
